#MetaNetX/TSV/peptides.tsv 1.1
#ID	description	xrefs	gene_names
b0311	betA	asap:ABE-0001070;ecogene:EG10109;ncbigene:945716;ncbigi:16128296;refseq_locus_tag:b0311;refseq_name:betA;refseq_synonym:ECK0309;refseq_synonym:JW0303;uniprot:P17444	b0311
b0312	betB	asap:ABE-0001072;ecogene:EG10110;ncbigene:947376;ncbigi:16128297;refseq_locus_tag:b0312;refseq_name:betB;refseq_synonym:ECK0310;refseq_synonym:JW0304;uniprot:P17445	b0312
b0314	betT	asap:ABE-0001080;ecogene:EG10112;ncbigene:945079;ncbigi:16128299;refseq_locus_tag:b0314;refseq_name:betT;refseq_synonym:ECK0312;refseq_synonym:JW0306;uniprot:P0ABC9	b0314
b0315	yahA	asap:ABE-0001086;ecogene:EG11236;ncbigene:947459;ncbigi:16128300;refseq_locus_tag:b0315;refseq_name:yahA;refseq_synonym:ECK0313;refseq_synonym:JW0307;uniprot:P21514	b0315
b0325	yahK	asap:ABE-0001113;ecogene:EG13595;ncbigene:944975;ncbigi:16128310;refseq_locus_tag:b0325;refseq_name:yahK;refseq_synonym:ECK0323;refseq_synonym:JW0317;uniprot:P75691	b0325
b0331	prpB	asap:ABE-0001138;ecogene:EG13601;ncbigene:944990;ncbigi:16128316;refseq_locus_tag:b0331;refseq_name:prpB;refseq_synonym:ECK0329;refseq_synonym:JW0323;refseq_synonym:yahQ;uniprot:P77541	b0331
b0333	prpC	asap:ABE-0001148;ecogene:EG11756;ncbigene:947528;ncbigi:16128318;refseq_locus_tag:b0333;refseq_name:prpC;refseq_synonym:ECK0330;refseq_synonym:JW0324;refseq_synonym:yahS;refseq_synonym:yzzD;uniprot:P31660	b0333
b0334	prpD	asap:ABE-0001152;ecogene:EG13603;ncbigene:945931;ncbigi:16128319;refseq_locus_tag:b0334;refseq_name:prpD;refseq_synonym:ECK0331;refseq_synonym:JW0325;refseq_synonym:acnC;refseq_synonym:yahT;uniprot:P77243	b0334
b0335	prpE	asap:ABE-0001154;ecogene:EG13604;ncbigene:946891;ncbigi:16128320;refseq_locus_tag:b0335;refseq_name:prpE;refseq_synonym:ECK0332;refseq_synonym:JW0326;refseq_synonym:yahU;uniprot:P77495	b0335
b0336	codB	asap:ABE-0001159;ecogene:EG11327;ncbigene:944994;ncbigi:16128321;refseq_locus_tag:b0336;refseq_name:codB;refseq_synonym:ECK0333;refseq_synonym:JW0327;uniprot:P0AA82	b0336
b0337	codA	asap:ABE-0001161;ecogene:EG11326;ncbigene:944996;ncbigi:16128322;refseq_locus_tag:b0337;refseq_name:codA;refseq_synonym:ECK0334;refseq_synonym:JW0328;uniprot:P25524	b0337
b0339	cynT	asap:ABE-0001171;ecogene:EG10176;ncbigene:946548;ncbigi:16128324;refseq_locus_tag:b0339;refseq_name:cynT;refseq_synonym:ECK0336;refseq_synonym:JW0330;uniprot:P0ABE9	b0339
b0340	cynS	asap:ABE-0001173;ecogene:EG10175;ncbigene:948998;ncbigi:16128325;refseq_locus_tag:b0340;refseq_name:cynS;refseq_synonym:ECK0337;refseq_synonym:JW0331;refseq_synonym:cnt;uniprot:P00816	b0340
b0341	cynX	asap:ABE-0001175;ecogene:EG10177;ncbigene:946770;ncbigi:16128326;refseq_locus_tag:b0341;refseq_name:cynX;refseq_synonym:ECK0338;refseq_synonym:JW0332;uniprot:P17583	b0341
b0343	lacY	asap:ABE-0001181;ecogene:EG10526;ncbigene:949083;ncbigi:16128328;refseq_locus_tag:b0343;refseq_name:lacY;refseq_synonym:ECK0340;refseq_synonym:JW0334;uniprot:P02920	b0343
b0344	lacZ	asap:ABE-0001183;ecogene:EG10527;ncbigene:945006;ncbigi:16128329;refseq_locus_tag:b0344;refseq_name:lacZ;refseq_synonym:ECK0341;refseq_synonym:JW0335;uniprot:P00722	b0344
b0347	mhpA	asap:ABE-0001196;ecogene:EG20273;ncbigene:945197;ncbigi:16128332;refseq_locus_tag:b0347;refseq_name:mhpA;refseq_synonym:ECK0344;refseq_synonym:JW0338;uniprot:P77397	b0347
b0348	mhpB	asap:ABE-0001198;ecogene:EG20274;ncbigene:945047;ncbigi:16128333;refseq_locus_tag:b0348;refseq_name:mhpB;refseq_synonym:ECK0345;refseq_synonym:JW0339;uniprot:P0ABR9	b0348
b0349	mhpC	asap:ABE-0001201;ecogene:EG20275;ncbigene:944954;ncbigi:459201369;refseq_locus_tag:b0349;refseq_name:mhpC;refseq_synonym:ECK0346;refseq_synonym:JW0340;uniprot:P77044	b0349
b0350	mhpD	asap:ABE-0001205;ecogene:EG14274;ncbigene:944768;ncbigi:90111116;refseq_locus_tag:b0350;refseq_name:mhpD;refseq_synonym:ECK0347;refseq_synonym:JW0341;refseq_synonym:mhpS;uniprot:P77608	b0350
b0351	mhpF	asap:ABE-0001207;ecogene:EG13625;ncbigene:945008;ncbigi:16128336;refseq_locus_tag:b0351;refseq_name:mhpF;refseq_synonym:ECK0348;refseq_synonym:JW0342;uniprot:P77580	b0351
b0352	mhpE	asap:ABE-0001209;ecogene:EG13292;ncbigene:945012;ncbigi:16128337;refseq_locus_tag:b0352;refseq_name:mhpE;refseq_synonym:ECK0349;refseq_synonym:JW0343;uniprot:P51020	b0352
b0353	mhpT	asap:ABE-0001213;ecogene:EG13293;ncbigene:944997;ncbigi:90111117;refseq_locus_tag:b0353;refseq_name:mhpT;refseq_synonym:ECK0350;refseq_synonym:JW5046;refseq_synonym:yaiK;uniprot:P77589	b0353
b0355	frmB	asap:ABE-0001219;ecogene:EG13295;ncbigene:944991;ncbigi:16128340;refseq_locus_tag:b0355;refseq_name:frmB;refseq_synonym:ECK0352;refseq_synonym:JW0346;refseq_synonym:yaiM;uniprot:P51025	b0355
b0356	frmA	asap:ABE-0001221;ecogene:EG50010;ncbigene:944988;ncbigi:16128341;refseq_locus_tag:b0356;refseq_name:frmA;refseq_synonym:ECK0353;refseq_synonym:JW0347;refseq_synonym:adhC;uniprot:P25437	b0356
b0365	tauA	asap:ABE-0001256;ecogene:EG13300;ncbigene:945030;ncbigi:90111122;refseq_locus_tag:b0365;refseq_name:tauA;refseq_synonym:ECK0362;refseq_synonym:JW0357;refseq_synonym:ssiA;refseq_synonym:yaiR;uniprot:Q47537	b0365
b0366	tauB	asap:ABE-0001259;ecogene:EG13299;ncbigene:945027;ncbigi:16128351;refseq_locus_tag:b0366;refseq_name:tauB;refseq_synonym:ECK0363;refseq_synonym:JW0358;refseq_synonym:ssiB;refseq_synonym:yaiQ;uniprot:Q47538	b0366
b0367	tauC	asap:ABE-0001261;ecogene:EG13301;ncbigene:945026;ncbigi:16128352;refseq_locus_tag:b0367;refseq_name:tauC;refseq_synonym:ECK0364;refseq_synonym:JW0359;refseq_synonym:ssiC;refseq_synonym:yaiJ;uniprot:Q47539	b0367
b0368	tauD	asap:ABE-0001263;ecogene:EG12423;ncbigene:945021;ncbigi:16128353;refseq_locus_tag:b0368;refseq_name:tauD;refseq_synonym:ECK0365;refseq_synonym:JW0360;refseq_synonym:ssiD;refseq_synonym:yaiG;uniprot:P37610	b0368
b0369	hemB	asap:ABE-0001266;ecogene:EG10428;ncbigene:945017;ncbigi:90111123;refseq_locus_tag:b0369;refseq_name:hemB;refseq_synonym:ECK0366;refseq_synonym:JW0361;refseq_synonym:ncf;uniprot:P0ACB2	b0369
b0376	ampH	asap:ABE-0001292;ecogene:EG12867;ncbigene:946904;ncbigi:16128361;refseq_locus_tag:b0376;refseq_name:ampH;refseq_synonym:ECK0371;refseq_synonym:JW5052;refseq_synonym:yaiH;uniprot:P0AD70	b0376
b0381	ddlA	asap:ABE-0001309;ecogene:EG10213;ncbigene:945313;ncbigi:16128366;refseq_locus_tag:b0381;refseq_name:ddlA;refseq_synonym:ECK0376;refseq_synonym:JW0372;uniprot:P0A6J8	b0381
b0383	phoA	asap:ABE-0001328;ecogene:EG10727;ncbigene:945041;ncbigi:49176017;refseq_locus_tag:b0383;refseq_name:phoA;refseq_synonym:ECK0378;refseq_synonym:JW0374;refseq_synonym:psiA;uniprot:P00634	b0383
b0386	proC	asap:ABE-0001338;ecogene:EG10769;ncbigene:945034;ncbigi:16128371;refseq_locus_tag:b0386;refseq_name:proC;refseq_synonym:ECK0381;refseq_synonym:JW0377;refseq_synonym:Pro2;refseq_synonym:pro;uniprot:P0A9L8	b0386
b0388	aroL	asap:ABE-0001353;ecogene:EG10082;ncbigene:945031;ncbigi:16128373;refseq_locus_tag:b0388;refseq_name:aroL;refseq_synonym:ECK0383;refseq_synonym:JW0379;uniprot:P0A6E1	b0388
b0394	mak	asap:ABE-0001372;ecogene:EG11288;ncbigene:949086;ncbigi:90111128;refseq_locus_tag:b0394;refseq_name:mak;refseq_synonym:ECK0389;refseq_synonym:JW0385;refseq_synonym:yajF;uniprot:P23917	b0394
b0401	brnQ	asap:ABE-0001394;ecogene:EG12168;ncbigene:945042;ncbigi:16128386;refseq_locus_tag:b0401;refseq_name:brnQ;refseq_synonym:ECK0395;refseq_synonym:JW0391;refseq_synonym:hrbA;uniprot:P0AD99	b0401
b0402	proY	asap:ABE-0001398;ecogene:EG13609;ncbigene:945050;ncbigi:16128387;refseq_locus_tag:b0402;refseq_name:proY;refseq_synonym:ECK0396;refseq_synonym:JW5055;refseq_synonym:hisY;refseq_synonym:yajM;uniprot:P0AAE2	b0402
b0403	malZ	asap:ABE-0001402;ecogene:EG10565;ncbigene:949131;ncbigi:345452716;refseq_locus_tag:b0403;refseq_name:malZ;refseq_synonym:ECK0397;refseq_synonym:JW0393;uniprot:P21517	b0403
b0404	acpH	asap:ABE-0001404;ecogene:EG11095;ncbigene:949132;ncbigi:16128389;refseq_locus_tag:b0404;refseq_name:acpH;refseq_synonym:ECK0398;refseq_synonym:JW0394;refseq_synonym:acpD;refseq_synonym:yajB;uniprot:P21515	b0404
b0411	tsx	asap:ABE-0001425;ecogene:EG11035;ncbigene:946242;ncbigi:16128396;refseq_locus_tag:b0411;refseq_name:tsx;refseq_synonym:ECK0405;refseq_synonym:JW0401;refseq_synonym:T6rec;refseq_synonym:nupA;uniprot:P0A927	b0411
b0414	ribD	asap:ABE-0001441;ecogene:EG11321;ncbigene:945620;ncbigi:16128399;refseq_locus_tag:b0414;refseq_name:ribD;refseq_synonym:ECK0408;refseq_synonym:JW0404;refseq_synonym:ribG;refseq_synonym:ybaE;uniprot:P25539	b0414
b0415	ribE	asap:ABE-0001444;ecogene:EG11322;ncbigene:946453;ncbigi:16128400;refseq_locus_tag:b0415;refseq_name:ribE;refseq_synonym:ECK0409;refseq_synonym:JW0405;refseq_synonym:ribH;refseq_synonym:ybaF;uniprot:P61714	b0415
b0417	thiL	asap:ABE-0001452;ecogene:EG20227;ncbigene:947387;ncbigi:16128402;refseq_locus_tag:b0417;refseq_name:thiL;refseq_synonym:ECK0411;refseq_synonym:JW0407;uniprot:P0AGG0	b0417
b0418	pgpA	asap:ABE-0001454;ecogene:EG10704;ncbigene:947542;ncbigi:16128403;refseq_locus_tag:b0418;refseq_name:pgpA;refseq_synonym:ECK0412;refseq_synonym:JW0408;refseq_synonym:yajN;uniprot:P18200	b0418
b0420	dxs	asap:ABE-0001461;ecogene:EG13612;ncbigene:945060;ncbigi:16128405;refseq_locus_tag:b0420;refseq_name:dxs;refseq_synonym:ECK0414;refseq_synonym:JW0410;refseq_synonym:yajP;uniprot:P77488	b0420
b0421	ispA	asap:ABE-0001463;ecogene:EG10508;ncbigene:945064;ncbigi:16128406;refseq_locus_tag:b0421;refseq_name:ispA;refseq_synonym:ECK0415;refseq_synonym:JW0411;uniprot:P22939	b0421
b0423	thiI	asap:ABE-0001470;ecogene:EG13273;ncbigene:945067;ncbigi:16128408;refseq_locus_tag:b0423;refseq_name:thiI;refseq_synonym:ECK0417;refseq_synonym:JW0413;refseq_synonym:nuvA;refseq_synonym:yajJ;refseq_synonym:yajK;uniprot:P77718	b0423
b0425	panE	asap:ABE-0001474;ecogene:EG13271;ncbigene:945065;ncbigi:16128410;refseq_locus_tag:b0425;refseq_name:panE;refseq_synonym:ECK0419;refseq_synonym:JW0415;refseq_synonym:apbA;uniprot:P0A9J4	b0425
b0428	cyoE	asap:ABE-0001484;ecogene:EG10182;ncbigene:945073;ncbigi:16128413;refseq_locus_tag:b0428;refseq_name:cyoE;refseq_synonym:ECK0422;refseq_synonym:JW0418;uniprot:P0AEA5	b0428
b0429	cyoD	asap:ABE-0001487;ecogene:EG10181;ncbigene:944918;ncbigi:16128414;refseq_locus_tag:b0429;refseq_name:cyoD;refseq_synonym:ECK0423;refseq_synonym:JW0419;uniprot:P0ABJ6	b0429
b0430	cyoC	asap:ABE-0001491;ecogene:EG10180;ncbigene:946897;ncbigi:16128415;refseq_locus_tag:b0430;refseq_name:cyoC;refseq_synonym:ECK0424;refseq_synonym:JW0420;uniprot:P0ABJ3	b0430
b0431	cyoB	asap:ABE-0001493;ecogene:EG10179;ncbigene:945615;ncbigi:16128416;refseq_locus_tag:b0431;refseq_name:cyoB;refseq_synonym:ECK0425;refseq_synonym:JW0421;uniprot:P0ABI8	b0431
b0432	cyoA	asap:ABE-0001495;ecogene:EG10178;ncbigene:945080;ncbigi:16128417;refseq_locus_tag:b0432;refseq_name:cyoA;refseq_synonym:ECK0426;refseq_synonym:JW0422;uniprot:P0ABJ1	b0432
b0433	ampG	asap:ABE-0001501;ecogene:EG12183;ncbigene:946438;ncbigi:16128418;refseq_locus_tag:b0433;refseq_name:ampG;refseq_synonym:ECK0427;refseq_synonym:JW0423;uniprot:P0AE16	b0433
b0444	queC	asap:ABE-0001539;ecogene:EG13252;ncbigene:947034;ncbigi:16128429;refseq_locus_tag:b0444;refseq_name:queC;refseq_synonym:ECK0438;refseq_synonym:JW0434;refseq_synonym:ybaX;uniprot:P77756	b0444
b0446	cof	asap:ABE-0001548;ecogene:EG13216;ncbigene:945089;ncbigi:90111136;refseq_locus_tag:b0446;refseq_name:cof;refseq_synonym:ECK0440;refseq_synonym:JW0436;uniprot:P46891	b0446
b0451	amtB	asap:ABE-0001564;ecogene:EG11821;ncbigene:945084;ncbigi:16128436;refseq_locus_tag:b0451;refseq_name:amtB;refseq_synonym:ECK0445;refseq_synonym:JW0441;refseq_synonym:ybaG;uniprot:P69681	b0451
b0452	tesB	asap:ABE-0001566;ecogene:EG10995;ncbigene:945074;ncbigi:16128437;refseq_locus_tag:b0452;refseq_name:tesB;refseq_synonym:ECK0446;refseq_synonym:JW0442;uniprot:P0AGG2	b0452
b0459	maa	asap:ABE-0001591;ecogene:EG14239;ncbigene:945096;ncbigi:16128443;refseq_locus_tag:b0459;refseq_name:maa;refseq_synonym:ECK0453;refseq_synonym:JW0448;refseq_synonym:ylaD;uniprot:P77791	b0459
b0462	acrB	asap:ABE-0001601;ecogene:EG11704;ncbigene:945108;ncbigi:16128446;refseq_locus_tag:b0462;refseq_name:acrB;refseq_synonym:ECK0456;refseq_synonym:JW0451;refseq_synonym:acrE;uniprot:P31224	b0462
b0463	acrA	asap:ABE-0001603;ecogene:EG11703;ncbigene:945112;ncbigi:16128447;refseq_locus_tag:b0463;refseq_name:acrA;refseq_synonym:ECK0457;refseq_synonym:JW0452;refseq_synonym:Mb;refseq_synonym:lir;refseq_synonym:mbl;refseq_synonym:mtcA;refseq_synonym:nbsA;refseq_synonym:sipB;uniprot:P0AE06	b0463
b0465	mscK	asap:ABE-0001613;ecogene:EG14240;ncbigene:945132;ncbigi:16128449;refseq_locus_tag:b0465;refseq_name:mscK;refseq_synonym:ECK0459;refseq_synonym:JW0454;refseq_synonym:aefA;refseq_synonym:kefA;refseq_synonym:pnuH;uniprot:P77338	b0465
b0469	apt	asap:ABE-0001628;ecogene:EG10051;ncbigene:945113;ncbigi:16128453;refseq_locus_tag:b0469;refseq_name:apt;refseq_synonym:ECK0463;refseq_synonym:JW0458;uniprot:P69503	b0469
b0474	adk	asap:ABE-0001645;ecogene:EG10032;ncbigene:945097;ncbigi:16128458;refseq_locus_tag:b0474;refseq_name:adk;refseq_synonym:ECK0468;refseq_synonym:JW0463;refseq_synonym:dnaW;refseq_synonym:plsA;uniprot:P69441	b0474
b0475	hemH	asap:ABE-0001649;ecogene:EG10431;ncbigene:947532;ncbigi:16128459;refseq_locus_tag:b0475;refseq_name:hemH;refseq_synonym:ECK0469;refseq_synonym:JW0464;refseq_synonym:popA;refseq_synonym:visA;uniprot:P23871	b0475
b0477	gsk	asap:ABE-0001655;ecogene:EG11102;ncbigene:946584;ncbigi:16128461;refseq_locus_tag:b0477;refseq_name:gsk;refseq_synonym:ECK0471;refseq_synonym:JW0466;uniprot:P0AEW6	b0477
b0480	ushA	asap:ABE-0001668;ecogene:EG11060;ncbigene:947331;ncbigi:16128464;refseq_locus_tag:b0480;refseq_name:ushA;refseq_synonym:ECK0474;refseq_synonym:JW0469;uniprot:P07024	b0480
b0484	copA	asap:ABE-0001681;ecogene:EG13246;ncbigene:946106;ncbigi:16128468;refseq_locus_tag:b0484;refseq_name:copA;refseq_synonym:ECK0478;refseq_synonym:JW0473;refseq_synonym:ybaR;uniprot:Q59385	b0484
b0485	glsA	asap:ABE-0001688;ecogene:EG13247;ncbigene:946187;ncbigi:16128469;refseq_locus_tag:b0485;refseq_name:glsA;refseq_synonym:ECK0479;refseq_synonym:JW0474;refseq_synonym:glsA1;refseq_synonym:ybaS;uniprot:P77454	b0485
b0493	ybbO	asap:ABE-0001709;ecogene:EG13262;ncbigene:945337;ncbigi:16128477;refseq_locus_tag:b0493;refseq_name:ybbO;refseq_synonym:ECK0487;refseq_synonym:JW0482;uniprot:P0AFP4	b0493
b0494	tesA	asap:ABE-0001713;ecogene:EG11542;ncbigene:945127;ncbigi:16128478;refseq_locus_tag:b0494;refseq_name:tesA;refseq_synonym:ECK0488;refseq_synonym:JW0483;refseq_synonym:apeA;refseq_synonym:pldC;uniprot:P0ADA1	b0494
b0505	allA	asap:ABE-0001747;ecogene:EG13615;ncbigene:945141;ncbigi:16128489;refseq_locus_tag:b0505;refseq_name:allA;refseq_synonym:ECK0498;refseq_synonym:JW0493;refseq_synonym:glxA2;refseq_synonym:ybbT;uniprot:P77731	b0505
b0507	gcl	asap:ABE-0001754;ecogene:EG11583;ncbigene:945394;ncbigi:16128491;refseq_locus_tag:b0507;refseq_name:gcl;refseq_synonym:ECK0500;refseq_synonym:JW0495;uniprot:P0AEP7	b0507
b0508	hyi	asap:ABE-0001756;ecogene:EG11584;ncbigene:946186;ncbigi:16128492;refseq_locus_tag:b0508;refseq_name:hyi;refseq_synonym:ECK0501;refseq_synonym:JW0496;refseq_synonym:gip;refseq_synonym:ybbG;uniprot:P30147	b0508
b0509	glxR	asap:ABE-0001759;ecogene:EG13265;ncbigene:945146;ncbigi:16128493;refseq_locus_tag:b0509;refseq_name:glxR;refseq_synonym:ECK0502;refseq_synonym:JW0497;refseq_synonym:glxB1;refseq_synonym:ybbQ;uniprot:P77161	b0509
b0511	ybbW	asap:ABE-0001764;ecogene:EG13618;ncbigene:945138;ncbigi:90111144;refseq_locus_tag:b0511;refseq_name:ybbW;refseq_synonym:ECK0504;refseq_synonym:JW0499;refseq_synonym:allP;refseq_synonym:glxB2;uniprot:P75712	b0511
b0512	allB	asap:ABE-0001768;ecogene:EG13619;ncbigene:945134;ncbigi:16128496;refseq_locus_tag:b0512;refseq_name:allB;refseq_synonym:ECK0505;refseq_synonym:JW0500;refseq_synonym:glxB3;refseq_synonym:ybbX;uniprot:P77671	b0512
b0514	glxK	asap:ABE-0001773;ecogene:EG13621;ncbigene:945129;ncbigi:16128498;refseq_locus_tag:b0514;refseq_name:glxK;refseq_synonym:ECK0507;refseq_synonym:JW0502;refseq_synonym:glxB5;refseq_synonym:ybbZ;uniprot:P77364	b0514
b0515	allE	asap:ABE-0001775;ecogene:EG13622;ncbigene:945149;ncbigi:16128499;refseq_locus_tag:b0515;refseq_name:allE;refseq_synonym:ECK0508;refseq_synonym:JW0503;refseq_synonym:glxB6;refseq_synonym:ughY;refseq_synonym:ylbA;uniprot:P75713	b0515
b0516	allC	asap:ABE-0001777;ecogene:EG13623;ncbigene:945150;ncbigi:16128500;refseq_locus_tag:b0516;refseq_name:allC;refseq_synonym:ECK0509;refseq_synonym:JW0504;refseq_synonym:glxB7;refseq_synonym:ylbB;uniprot:P77425	b0516
b0517	allD	asap:ABE-0001780;ecogene:EG13624;ncbigene:948342;ncbigi:16128501;refseq_locus_tag:b0517;refseq_name:allD;refseq_synonym:ECK0510;refseq_synonym:JW0505;refseq_synonym:glxB8;refseq_synonym:ylbC;uniprot:P77555	b0517
b0521	ybcF	asap:ABE-0001791;ecogene:EG12384;ncbigene:944972;ncbigi:16128505;refseq_locus_tag:b0521;refseq_name:ybcF;refseq_synonym:ECK0514;refseq_synonym:JW0510;refseq_synonym:arcC;uniprot:P37306	b0521
b0522	purK	asap:ABE-0001794;ecogene:EG10796;ncbigene:945153;ncbigi:16128506;refseq_locus_tag:b0522;refseq_name:purK;refseq_synonym:ECK0515;refseq_synonym:JW0511;refseq_synonym:purE2;uniprot:P09029	b0522
b0523	purE	asap:ABE-0001796;ecogene:EG10793;ncbigene:949031;ncbigi:16128507;refseq_locus_tag:b0523;refseq_name:purE;refseq_synonym:ECK0516;refseq_synonym:JW0512;refseq_synonym:Pur2;refseq_synonym:ade;refseq_synonym:ade3;uniprot:P0AG18	b0523
b0524	lpxH	asap:ABE-0001804;ecogene:EG12666;ncbigene:949053;ncbigi:16128508;refseq_locus_tag:b0524;refseq_name:lpxH;refseq_synonym:ECK0517;refseq_synonym:JW0513;refseq_synonym:ybbF;uniprot:P43341	b0524
b0529	folD	asap:ABE-0001818;ecogene:EG10328;ncbigene:945221;ncbigi:16128513;refseq_locus_tag:b0529;refseq_name:folD;refseq_synonym:ECK0522;refseq_synonym:JW0518;refseq_synonym:ads;uniprot:P24186	b0529
b0543	emrE	asap:ABE-0001863;ecogene:EG10629;ncbigene:948442;ncbigi:16128526;refseq_locus_tag:b0543;refseq_name:emrE;refseq_synonym:ECK0534;refseq_synonym:JW0531;refseq_synonym:eb;refseq_synonym:mvrC;uniprot:P23895	b0543
b0572	cusC	asap:ABE-0001958;ecogene:EG14233;ncbigene:946288;ncbigi:16128555;refseq_locus_tag:b0572;refseq_name:cusC;refseq_synonym:ECK0564;refseq_synonym:JW0561;refseq_synonym:ibeB;refseq_synonym:silC;refseq_synonym:ylcB;uniprot:P77211	b0572
b0573	cusF	asap:ABE-0001967;ecogene:EG14234;ncbigene:945188;ncbigi:16128556;refseq_locus_tag:b0573;refseq_name:cusF;refseq_synonym:ECK0565;refseq_synonym:JW0562;refseq_synonym:cusX;refseq_synonym:silF;refseq_synonym:ylcC;uniprot:P77214	b0573
b0574	cusB	asap:ABE-0001969;ecogene:EG14235;ncbigene:945189;ncbigi:16128557;refseq_locus_tag:b0574;refseq_name:cusB;refseq_synonym:ECK0566;refseq_synonym:JW0563;refseq_synonym:silB;refseq_synonym:ylcD;uniprot:P77239	b0574
b0575	cusA	asap:ABE-0001971;ecogene:EG12367;ncbigene:945191;ncbigi:16128558;refseq_locus_tag:b0575;refseq_name:cusA;refseq_synonym:ECK0567;refseq_synonym:JW0564;refseq_synonym:silA;refseq_synonym:ybdE;uniprot:P38054	b0575
b0576	pheP	asap:ABE-0001976;ecogene:EG10708;ncbigene:945199;ncbigi:16128559;refseq_locus_tag:b0576;refseq_name:pheP;refseq_synonym:ECK0568;refseq_synonym:JW0565;uniprot:P24207	b0576
b0577	ybdG	asap:ABE-0001978;ecogene:EG12620;ncbigene:946243;ncbigi:16128560;refseq_locus_tag:b0577;refseq_name:ybdG;refseq_synonym:ECK0569;refseq_synonym:JW0566;refseq_synonym:mscM;uniprot:P0AAT4	b0577
b0578	nfsB	asap:ABE-0001981;ecogene:EG20151;ncbigene:945778;ncbigi:16128561;refseq_locus_tag:b0578;refseq_name:nfsB;refseq_synonym:ECK0570;refseq_synonym:JW0567;refseq_synonym:dprA;refseq_synonym:nfnB;refseq_synonym:nfsI;refseq_synonym:ntr;uniprot:P38489	b0578
b0583	entD	asap:ABE-0002009;ecogene:EG10262;ncbigene:945194;ncbigi:345452717;refseq_locus_tag:b0583;refseq_name:entD;refseq_synonym:ECK0575;refseq_synonym:JW5085;uniprot:P19925	b0583
b0584	fepA	asap:ABE-0002014;ecogene:EG10293;ncbigene:945193;ncbigi:16128567;refseq_locus_tag:b0584;refseq_name:fepA;refseq_synonym:ECK0576;refseq_synonym:JW5086;refseq_synonym:cbr;refseq_synonym:cbt;refseq_synonym:fep;refseq_synonym:feuB;uniprot:P05825	b0584
b0585	fes	asap:ABE-0002019;ecogene:EG10299;ncbigene:945181;ncbigi:635341462;refseq_locus_tag:b0585;refseq_name:fes;refseq_synonym:ECK0577;refseq_synonym:JW0576;uniprot:P13039	b0585
b0586	entF	asap:ABE-0002021;ecogene:EG10264;ncbigene:945184;ncbigi:16128569;refseq_locus_tag:b0586;refseq_name:entF;refseq_synonym:ECK0579;refseq_synonym:JW0578;uniprot:P11454	b0586
b0588	fepC	asap:ABE-0002025;ecogene:EG10295;ncbigene:945201;ncbigi:16128571;refseq_locus_tag:b0588;refseq_name:fepC;refseq_synonym:ECK0581;refseq_synonym:JW0580;uniprot:P23878	b0588
b0589	fepG	asap:ABE-0002027;ecogene:EG10298;ncbigene:945209;ncbigi:16128572;refseq_locus_tag:b0589;refseq_name:fepG;refseq_synonym:ECK0582;refseq_synonym:JW0581;uniprot:P23877	b0589
b0590	fepD	asap:ABE-0002031;ecogene:EG10296;ncbigene:945214;ncbigi:16128573;refseq_locus_tag:b0590;refseq_name:fepD;refseq_synonym:ECK0583;refseq_synonym:JW0582;uniprot:P23876	b0590
b0591	entS	asap:ABE-0002036;ecogene:EG11104;ncbigene:946268;ncbigi:16128574;refseq_locus_tag:b0591;refseq_name:entS;refseq_synonym:ECK0584;refseq_synonym:JW0583;refseq_synonym:ybdA;uniprot:P24077	b0591
b0592	fepB	asap:ABE-0002038;ecogene:EG10294;ncbigene:947538;ncbigi:16128575;refseq_locus_tag:b0592;refseq_name:fepB;refseq_synonym:ECK0585;refseq_synonym:JW0584;uniprot:P0AEL6	b0592
b0593	entC	asap:ABE-0002047;ecogene:EG10261;ncbigene:945511;ncbigi:16128576;refseq_locus_tag:b0593;refseq_name:entC;refseq_synonym:ECK0586;refseq_synonym:JW0585;refseq_synonym:fepF;uniprot:P0AEJ2	b0593
b0594	entE	asap:ABE-0002049;ecogene:EG10263;ncbigene:947426;ncbigi:16128577;refseq_locus_tag:b0594;refseq_name:entE;refseq_synonym:ECK0587;refseq_synonym:JW0586;uniprot:P10378	b0594
b0595	entB	asap:ABE-0002052;ecogene:EG10260;ncbigene:946178;ncbigi:16128578;refseq_locus_tag:b0595;refseq_name:entB;refseq_synonym:ECK0588;refseq_synonym:JW0587;refseq_synonym:entG;uniprot:P0ADI4	b0595
b0596	entA	asap:ABE-0002054;ecogene:EG10259;ncbigene:945284;ncbigi:16128579;refseq_locus_tag:b0596;refseq_name:entA;refseq_synonym:ECK0589;refseq_synonym:JW0588;uniprot:P15047	b0596
b0597	entH	asap:ABE-0002057;ecogene:EG11105;ncbigene:945215;ncbigi:16128580;refseq_locus_tag:b0597;refseq_name:entH;refseq_synonym:ECK0590;refseq_synonym:JW0589;refseq_synonym:ybdB;uniprot:P0A8Y8	b0597
b0604	dsbG	asap:ABE-0002084;ecogene:EG13535;ncbigene:945224;ncbigi:90111151;refseq_locus_tag:b0604;refseq_name:dsbG;refseq_synonym:ECK0598;refseq_synonym:JW0597;refseq_synonym:ybdP;uniprot:P77202	b0604
